EstablishmentName,Easting,Northing,lat,lng
Oak Lodge Primary School,537549,166471,51.380631517878854,-0.024893886129692164
Wickham Common Primary School,540128,164832,51.36527301047456,0.011494490875705903
Worsley Bridge Junior School,537322,170426,51.416227198467105,-0.026624543265411145
Burnt Ash Primary School,540044,171081,51.42144774156564,0.012751870471036153
Princes Plain Primary School,542428,166644,51.380983859608506,0.04523596801719384
Southborough Primary School,543289,167542,51.388836627291035,0.057961502617991406
Mead Road Infant School,544184,170942,51.41916159973227,0.07219602539340644
Red Hill Primary School,543518,171152,51.421217480793004,0.06270964509683656
Mottingham Primary School,542749,172064,51.42960656868038,0.05202459236352182
Castlecombe Primary School,542250,171446,51.42417870068467,0.044603636065149485
Dorset Road Infant School,542188,172762,51.43601961836847,0.04424029527846685
Chelsfield Primary School,548238,164217,51.35768983499131,0.1276504784760143
Darrick Wood Junior School,543802,164935,51.36528096002908,0.06427494337022603
Downe Primary School,543350,161795,51.33717942804939,0.05652280210556725
Farnborough Primary School,544497,164204,51.358536101929836,0.07395451298079546
Pratts Bottom Primary School,547345,161874,51.33686876800659,0.11386529146737519
St Mary Cray Primary School,547207,167462,51.387115780571506,0.11419684418351908
The Highway Primary School,547078,164431,51.35991400811224,0.11109093843775497
Malcolm Primary School,535074,170377,51.41632648181568,-0.058950319364876436
Royston Primary School,535805,169952,51.41233277911881,-0.04860739288168113
James Dixon Primary School,534388,169775,51.41107951249391,-0.0690372420900844
Gray's Farm Primary School,546977,169671,51.4070243435769,0.1118078885009804
Leesons Primary School,546538,168730,51.39868246635422,0.10511235052467076
Midfield Primary School,546304,170044,51.410549835273905,0.10229248926663227
Edgebury Primary School,544161,171654,51.42556526249746,0.07215487457375978
Scotts Park Primary School,541307,169936,51.410845638885874,0.030448261087468405
Oaklands Primary School,541217,159337,51.31562497225517,0.024949461466668158
Clare House Primary School,538295,169170,51.40470422149913,-0.013130765824420073
Perry Hall Primary School,545845,167071,51.38395377687991,0.09447667474981075
Poverest Primary School,546288,167923,51.391495581494276,0.10118887292170889
Raglan Primary School,541482,168152,51.3947710999261,0.032252030659954155
Keston Church of England Primary School,541578,164419,51.36120247933284,0.032144713571478446
Parish Church of England Primary School,540189,170454,51.41577768885887,0.014588127273266308
"St George's, Bickley, Church of England Primary School",541613,169084,51.40311334686928,0.03450532451325698
Cudham Church of England Primary School,543297,159316,51.31491662696818,0.05476646891028173
St Paul's Cray Church of England Primary School,547653,168586,51.397099672899884,0.12106888044274297
St Mark's Church of England Primary School,540034,168617,51.39930857583254,0.011636016575170426
Chislehurst (St Nicholas) Church of England Voluntary Aided Primary School,544251,170018,51.4108417763168,0.07278327194430934
St John's Church of England Primary School,535339,170261,51.41522091045772,-0.055186101693786835
St Joseph's Catholic Primary School,540989,170054,51.411985077513556,0.02592575739668407
St Vincent's Catholic Primary School,542165,171978,51.42898048496841,0.04359520444011929
St Philomena's Roman Catholic Primary School,547305,166927,51.38228312549732,0.11538249872014675
St Anthony's Roman Catholic Primary School,535068,169647,51.40976781255982,-0.05931438143184691
St Peter and St Paul Catholic Primary School,545462,169221,51.403371120168906,0.08985704316866547
Holy Innocents Catholic Primary School,545698,165100,51.366280768682174,0.09155828798064135
"St Mary's Catholic Primary School, Beckenham",538036,170350,51.41537099367735,-0.016393071742950058
Highfield Infants' School,539471,168333,51.396895106698885,0.003436613438743591
Highfield Junior School,539328,168292,51.396561784259525,0.0013663416764092473
St Olave's and St Saviour's Grammar School,546558,165140,51.3664190941271,0.10391962437162429
Babington House School,542607,170812,51.418392044248776,0.049479942060359876
Bickley Park School,542275,168896,51.401258463218966,0.043940660900389485
Bishop Challoner School,538945,169431,51.40689086870288,-0.0036897612092507866
Breaside Preparatory School,541581,169851,51.41001354227094,0.03435147638344714
Farringtons School,544956,170418,51.41425639454426,0.08307653661120558
St Christophers The Hall School,538284,169385,51.40663893424874,-0.01320506758240214
St David's College,537909,166748,51.38303343891047,-0.019616811246736435
Bromley High School,543210,168259,51.395299394194545,0.05711590264405722
Eltham College,541794,172968,51.43796937680259,0.038658219518330844
Ashgrove School Ltd,540963,169466,51.40670777993824,0.02531863975578418
Darul Uloom London,545057,170728,51.41701613131683,0.08465460556651387
Marjorie McClure School,544319,169675,51.407742388756596,0.07362088444245972
Glebe School,538913,165987,51.375950314096784,-0.005495960075822604
Crosfield Nursery School,534285,167830,51.39362512519745,-0.07125286183139025
Coulsdon Nursery School,528877,159432,51.31940547460884,-0.15197912262625843
Purley Nursery School,531478,161952,51.34145766158453,-0.11374695396176036
Tunstall Nursery School,533445,166142,51.378653755528916,-0.08395290809640583
The Coningsby Pupil Referral Unit,532730,164860,51.36730031292956,-0.09469871876601338
Victoria House PRU,531998,164894,51.367776327795326,-0.10519513749998002
Benson Primary and Nursery School,536366,165280,51.370213906854254,-0.0423386904047332
Beulah Junior School,532319,168968,51.40431346797103,-0.099070027832982
Beulah Infants' School,532341,168918,51.40385900641083,-0.09877256411408487
Cypress Primary School,533426,169417,51.40808931509267,-0.08299586159850536
Elmwood Junior School,531899,166938,51.38616820304626,-0.10585836407907089
Elmwood Infant School,531899,166938,51.38616820304626,-0.10585836407907089
Howard Primary School,532255,164547,51.36459818976979,-0.10163442011645478
Monks Orchard School,535862,167610,51.391273000413555,-0.048684299622263005
Ryelands Primary School,534919,167791,51.39312437155922,-0.062160573090249575
Purley Oaks Primary School,532675,163281,51.3531231395509,-0.09607683938301884
South Norwood Primary School,534121,168019,51.39536234000966,-0.07353730286031215
St Peter's Primary School,533097,163788,51.35758077823725,-0.08983075355085546
Winterbourne Junior Boys' School,531246,168384,51.39931431620381,-0.11470300132415007
Winterbourne Junior Girls' School,531246,168384,51.39931431620381,-0.11470300132415007
Winterbourne Nursery and Infants' School,531246,168384,51.39931431620381,-0.11470300132415007
Wolsey Junior School,538423,162936,51.34865280157227,-0.013718217742767854
Wolsey Infant School,538488,162969,51.34893352561251,-0.01277263713337373
Woodside Primary School and Children's Centre,534078,166848,51.384849243929594,-0.07459682570698754
Chipstead Valley Primary School,528288,159114,51.316680591565664,-0.16054094309369546
Kenley Primary School,533477,159145,51.31576649380084,-0.0861150623443545
Beaumont Primary School,531004,160459,51.328149597752976,-0.12109686312708294
Roke Primary School,532253,160266,51.326126304597736,-0.103252273192503
Gresham Primary School,534004,161153,51.333687956295755,-0.0778033531933209
Smitham Primary School,529438,159363,51.31865811042647,-0.14395829477372757
The Hayes Primary School,531884,159210,51.316721818878186,-0.1089354916549151
Applegarth School,537538,163605,51.354879374151714,-0.02615969297959992
Park Hill Junior School,533096,165224,51.37048587212064,-0.0893080764445583
Wattenden Primary School,531520,159048,51.31535013658666,-0.11421527745614711
Orchard Way Primary School,536450,166733,51.3832509745851,-0.0405752074203011
Forestdale Primary School,536631,162965,51.34934672224498,-0.03942263708857597
Courtwood Primary School,536768,162439,51.344586936189415,-0.03765857053062423
Heavers Farm Primary School,533582,167776,51.39330565905265,-0.08137150638126399
Downsview Primary and Nursery School,532089,170181,51.41526786111524,-0.10192332099251762
Park Hill Infant School,533103,165267,51.37087065907773,-0.08919148609009242
Greenvale Primary School,535795,161822,51.33927537251534,-0.05185532014430298
Rockmount Primary School,532922,170668,51.41944980694033,-0.08976939036740482
Fairchildes Primary School,539271,161391,51.33456204988247,-0.0021533123357148935
Norbury Manor Primary School,530283,169557,51.41007764445202,-0.12810783095132425
Castle Hill Primary School,538083,163637,51.355034852598635,-0.01832543758041334
All Saints CofE Primary School,533166,169871,51.41223028725823,-0.0865615340604011
St John's CofE Primary School,535847,165564,51.37289035275151,-0.04968154600213985
St Mark's CofE Primary School,534245,168413,51.39887372843492,-0.07160712514222002
Parish Church CofE Junior School,531669,165077,51.36949721692265,-0.10985080234807829
Parish Church CofE Nursery and Infant School,531669,165077,51.36949721692265,-0.10985080234807829
Coulsdon CofE Primary School,530879,158235,51.30819145077913,-0.12370563904938213
Christ Church CofE Primary School (Purley),531675,162092,51.34267025434031,-0.11086854885040912
Good Shepherd Catholic Primary School,537845,163368,51.35267527623113,-0.021845360688796882
St Joseph's RC Junior School,532238,170854,51.421281164908024,-0.09953110892218314
Margaret Roper Catholic Primary School,531024,162230,51.34406074952622,-0.12015902278628135
St Mary's RC Junior School,532644,166268,51.37997364611007,-0.09540832086341089
St Mary's Catholic Infant School,532625,166192,51.37929509418231,-0.09570951742388098
Regina Coeli Catholic Primary School,531891,163299,51.353467272930615,-0.10732228640175882
St Aidan's Catholic Primary School,529438,159363,51.31865811042647,-0.14395829477372757
St Chad's Catholic Primary School,533380,167845,51.393973216246685,-0.08424724709767861
St Joseph's RC Infant School,532253,170945,51.422095451796594,-0.09928157823027552
Westwood Girls' College for Languages and Arts,532610,170018,51.413681520452755,-0.09449665006922403
Addington High School,539321,161259,51.33336362588102,-0.0014876227179621364
Archbishop Tenison's CofE High School,533615,165122,51.36944745496214,-0.08189487715605219
St Andrew's CofE Voluntary Aided High School,531669,165077,51.36949721692265,-0.10985080234807829
St Mary's Catholic High School,532461,166335,51.38061845057679,-0.09801133545402492
Selsdon Primary and Nursery School,535492,162668,51.346950212181014,-0.055880898698306716
Atwood Primary School,534231,160564,51.328341323750664,-0.07476857161870977
Edenham High School,536578,166771,51.38356169619381,-0.038722393780001266
Thomas More Catholic School,531024,162230,51.34406074952622,-0.12015902278628135
Coloma Convent Girls' School,535681,165164,51.369335426557605,-0.05221751977092765
The Archbishop Lanfranc School,530167,167455,51.3912139557894,-0.1305451865489784
Cumnor House School,531846,162735,51.34840915965132,-0.10817692418918314
Elmhurst School,532896,164358,51.36275020879594,-0.09250300194890448
Virgo Fidelis Preparatory School,532588,170889,51.421514002980416,-0.09448732184000727
Laleham Lea School,530162,162196,51.34395308285979,-0.13254076468763126
Royal Russell School,534777,163835,51.3576074033644,-0.06569943733431548
Whitgift School,532253,164047,51.36010528641723,-0.10184891696807545
Reedham Park School Limited,531147,160142,51.325267825079564,-0.11916216177093639
St David's School,530840,161520,51.33772241506637,-0.12306000358572534
Trinity School,535116,165787,51.375068620826475,-0.060092510143589996
Rutherford School,533758,164074,51.359995840496566,-0.08023570794606151
Croydon High School,535104,162023,51.34124617762112,-0.061693229075538425
Old Palace of John Whitgift School,531964,165395,51.372286582232164,-0.10549743565738531
New Life Christian School,531924,165683,51.37488405107248,-0.10596494796300757
Folly's End Christian School,533046,164602,51.36490787166609,-0.09025852589477983
BRIT School for Performing Arts and Technology,532834,167463,51.3906683051954,-0.09223326145055015
Bensham Manor School,532131,167909,51.394840365095114,-0.10216521740487927
St Giles School,531969,163571,51.35589357912538,-0.10610200115346001
Beckmead School,537389,166263,51.37880108051191,-0.027271875915325608
St Nicholas School,531027,160538,51.32885426773128,-0.12073791393828133
Red Gates School,536215,163294,51.35240305144171,-0.04526661359234165
Priory School,533612,168141,51.396578702040884,-0.08080329494925219
Maples Children's Centre,520760,180323,51.50894213884756,-0.2612904458582827
Grove House Children Centre,513041,180542,51.51250599039893,-0.37239709781792946
South Acton Childrens Centre,519925,179731,51.50379929247727,-0.27351757224378365
Greenfields Childrens Centre,512040,178895,51.49790214123471,-0.38733853570151106
Berrymede Junior School,519947,179646,51.50303070131694,-0.2732296310184392
